CustomerID,Country,OrderDate,OrderValue
CUST-00461,Germany,2024-04-11,114.58
CUST-00461,Germany,2024-10-16,191.08
CUST-00462,UK,2024-01-04,61.29
CUST-00462,UK,2024-01-25,163.99
CUST-00462,UK,2024-08-19,153.12
CUST-00462,UK,2024-09-07,156.46
CUST-00462,UK,2024-09-03,174.12
CUST-00463,UK,2024-05-23,366.62
CUST-00463,UK,2024-04-28,287.17
CUST-00463,UK,2024-02-10,118.75
CUST-00463,UK,2024-01-19,260.94
CUST-00463,UK,2024-03-30,92.03
CUST-00463,UK,2024-06-26,172.5
CUST-00464,France,2023-12-06,79.84
CUST-00465,UK,2024-06-06,241.85
CUST-00465,UK,2024-07-10,295.65
CUST-00465,UK,2024-03-22,238.54
CUST-00465,UK,2024-09-24,270.13
CUST-00465,UK,2024-03-17,311.79
CUST-00465,UK,2024-11-11,241.93
CUST-00465,UK,2024-03-26,253.52
CUST-00465,UK,2024-11-17,422.02
CUST-00465,UK,2024-07-14,375.6
CUST-00465,UK,2024-07-18,252.43
CUST-00465,UK,2024-08-16,115.65
CUST-00465,UK,2024-12-03,362.14
CUST-00465,UK,2024-07-06,347.49
CUST-00465,UK,2024-12-22,308.03
CUST-00465,UK,2024-07-23,287.62
CUST-00465,UK,2024-08-26,308.74
CUST-00465,UK,2024-09-09,398.57
CUST-00466,UK,2023-09-10,65.55
CUST-00466,UK,2023-09-05,168.08
CUST-00466,UK,2024-01-11,86.84
CUST-00467,UK,2024-01-12,80.99
CUST-00467,UK,2024-05-02,65.35
CUST-00467,UK,2024-03-27,131.32
CUST-00467,UK,2024-03-19,100.83
CUST-00467,UK,2024-04-23,104.97
CUST-00468,UK,2023-10-21,257.74
CUST-00468,UK,2023-10-27,131.92
CUST-00468,UK,2024-06-23,259.08
CUST-00469,France,2024-11-09,210.99
CUST-00469,France,2024-02-19,116.08
CUST-00469,France,2024-02-20,237.68
CUST-00469,France,2024-11-06,326.28
CUST-00469,France,2024-11-29,181.08
CUST-00469,France,2024-08-03,250.74
CUST-00470,UK,2024-01-17,168.85
CUST-00470,UK,2024-02-08,133.79
CUST-00470,UK,2024-06-13,168.71
CUST-00471,UK,2024-03-20,262.05
CUST-00471,UK,2024-09-18,239.36
CUST-00471,UK,2024-08-29,324.07
CUST-00471,UK,2024-03-02,384.26
CUST-00471,UK,2024-09-13,242.02
CUST-00471,UK,2024-07-16,585.55
CUST-00471,UK,2024-06-08,366.61
CUST-00471,UK,2024-04-04,266.0
CUST-00471,UK,2024-01-25,297.37
CUST-00471,UK,2024-05-30,312.16
CUST-00471,UK,2024-10-28,385.58
CUST-00471,UK,2024-11-01,321.91
CUST-00471,UK,2024-04-25,271.55
CUST-00472,UK,2024-06-28,105.44
CUST-00472,UK,2024-04-30,145.79
CUST-00472,UK,2024-01-08,53.03
CUST-00472,UK,2024-03-25,90.22
CUST-00472,UK,2024-08-02,121.89
CUST-00472,UK,2023-12-30,133.49
CUST-00473,Spain,2024-06-06,112.05
CUST-00473,Spain,2024-06-26,157.5
CUST-00473,Spain,2024-08-20,92.05
CUST-00474,UK,2023-12-08,99.44
CUST-00474,UK,2024-02-12,98.04
CUST-00474,UK,2024-01-21,94.88
CUST-00474,UK,2023-11-12,106.99
CUST-00474,UK,2023-11-24,98.79
CUST-00474,UK,2023-09-27,81.85
CUST-00475,UK,2024-04-09,748.73
CUST-00475,UK,2024-08-10,685.13
CUST-00475,UK,2024-11-30,498.67
CUST-00475,UK,2024-03-14,843.9
CUST-00475,UK,2024-09-05,843.65
CUST-00475,UK,2024-02-21,711.97
CUST-00475,UK,2024-10-01,822.87
CUST-00475,UK,2024-06-01,818.13
CUST-00475,UK,2024-05-25,1032.02
CUST-00475,UK,2024-05-09,594.81
CUST-00475,UK,2024-12-01,772.92
CUST-00475,UK,2024-03-20,547.59
CUST-00475,UK,2024-12-01,845.41
CUST-00475,UK,2024-04-06,785.67
CUST-00475,UK,2024-04-02,598.62
CUST-00475,UK,2024-06-04,757.39
CUST-00475,UK,2024-05-22,916.95
CUST-00475,UK,2024-07-06,646.72
CUST-00475,UK,2024-05-19,511.18
CUST-00475,UK,2024-08-28,887.26
CUST-00475,UK,2024-05-01,1303.9
CUST-00475,UK,2024-02-23,170.67
CUST-00475,UK,2024-06-12,668.58
CUST-00475,UK,2024-06-07,969.83
CUST-00475,UK,2024-03-26,506.38
CUST-00475,UK,2024-04-10,966.37
CUST-00475,UK,2024-09-27,800.73
CUST-00475,UK,2024-11-12,787.05
CUST-00475,UK,2024-06-05,644.87
CUST-00475,UK,2024-05-15,1012.66
CUST-00475,UK,2024-05-06,626.46
CUST-00475,UK,2024-07-09,588.03
CUST-00475,UK,2024-11-07,645.49
CUST-00475,UK,2024-09-26,897.86
CUST-00475,UK,2024-07-05,802.86
CUST-00475,UK,2024-09-03,399.13
CUST-00475,UK,2024-02-21,667.97
CUST-00475,UK,2024-04-03,868.63
CUST-00475,UK,2024-06-28,813.95
CUST-00475,UK,2024-12-01,847.02
CUST-00476,France,2024-10-22,462.55
CUST-00476,France,2024-05-27,343.92
CUST-00476,France,2024-08-25,290.7
CUST-00476,France,2024-07-03,319.69
CUST-00476,France,2024-03-04,158.87
CUST-00476,France,2024-02-16,298.36
CUST-00476,France,2024-09-29,376.85
CUST-00476,France,2024-05-13,258.52
CUST-00476,France,2024-09-11,97.49
CUST-00476,France,2024-07-31,315.79
CUST-00476,France,2024-08-20,267.38
CUST-00476,France,2024-06-12,73.07
CUST-00476,France,2024-07-06,397.75
CUST-00477,UK,2024-03-14,316.67
CUST-00477,UK,2024-01-23,174.35
CUST-00477,UK,2024-07-24,267.14
CUST-00477,UK,2024-07-16,134.01
CUST-00477,UK,2024-03-22,243.76
CUST-00477,UK,2024-04-24,322.92
CUST-00477,UK,2024-06-21,35.27
CUST-00477,UK,2024-02-25,234.28
CUST-00477,UK,2024-10-12,348.99
CUST-00477,UK,2024-07-22,339.95
CUST-00478,UK,2024-08-23,59.0
CUST-00478,UK,2023-11-27,83.62
CUST-00478,UK,2024-08-17,144.72
CUST-00478,UK,2024-05-29,121.82
CUST-00478,UK,2023-11-14,150.84
CUST-00478,UK,2024-03-09,198.41
CUST-00478,UK,2023-12-24,123.25
CUST-00479,UK,2024-08-04,353.55
CUST-00479,UK,2024-07-19,371.97
CUST-00479,UK,2024-11-09,162.88
CUST-00479,UK,2024-02-01,360.37
CUST-00479,UK,2024-07-30,346.44
CUST-00479,UK,2024-09-17,365.49
CUST-00479,UK,2024-06-23,352.3
CUST-00479,UK,2024-07-28,422.12
CUST-00480,UK,2024-08-07,259.4
CUST-00480,UK,2024-04-22,236.41
CUST-00480,UK,2024-03-25,298.51
CUST-00480,UK,2024-06-25,300.7
CUST-00480,UK,2024-04-10,237.34
CUST-00480,UK,2024-06-05,149.83
CUST-00480,UK,2024-04-22,247.05
CUST-00480,UK,2024-06-29,152.16
CUST-00480,UK,2024-02-27,251.48
CUST-00480,UK,2024-10-07,339.59
CUST-00481,UK,2023-12-09,165.03
CUST-00481,UK,2024-04-19,329.22
CUST-00481,UK,2024-04-26,197.37
CUST-00481,UK,2024-04-10,260.21
CUST-00481,UK,2024-06-20,222.12
CUST-00481,UK,2023-11-22,275.08
CUST-00481,UK,2023-12-28,297.01
CUST-00482,Spain,2024-03-01,200.46
CUST-00482,Spain,2023-09-29,234.26
CUST-00482,Spain,2024-04-30,175.02
CUST-00482,Spain,2023-11-03,144.44
CUST-00482,Spain,2023-10-04,217.32
CUST-00483,UK,2024-06-25,98.12
CUST-00484,Netherlands,2023-09-03,91.63
CUST-00484,Netherlands,2023-09-25,103.6
CUST-00484,Netherlands,2023-10-16,58.31
CUST-00485,Netherlands,2024-07-23,160.76
CUST-00485,Netherlands,2024-08-23,167.42
CUST-00485,Netherlands,2024-06-07,175.35
CUST-00485,Netherlands,2024-10-24,103.67
CUST-00485,Netherlands,2024-12-08,216.35
CUST-00485,Netherlands,2024-07-27,49.45
CUST-00485,Netherlands,2024-12-09,110.57
CUST-00485,Netherlands,2024-09-10,140.44
CUST-00485,Netherlands,2024-05-20,86.72
CUST-00485,Netherlands,2024-08-20,160.7
CUST-00485,Netherlands,2024-06-22,205.35
CUST-00485,Netherlands,2024-11-26,166.5
CUST-00485,Netherlands,2024-04-08,71.47
CUST-00485,Netherlands,2024-11-14,168.79
CUST-00486,Spain,2024-01-16,209.53
CUST-00486,Spain,2024-06-16,79.42
CUST-00486,Spain,2024-10-15,176.98
CUST-00486,Spain,2024-06-18,99.04
CUST-00486,Spain,2024-09-14,181.86
CUST-00486,Spain,2024-06-19,110.58
CUST-00486,Spain,2024-10-29,160.29
CUST-00486,Spain,2024-04-29,104.2
CUST-00486,Spain,2024-10-29,102.19
CUST-00487,Spain,2024-02-23,55.45
CUST-00487,Spain,2024-02-16,9.85
CUST-00487,Spain,2023-10-29,46.62
CUST-00488,Germany,2024-04-14,109.37
CUST-00488,Germany,2023-10-19,81.52
CUST-00489,France,2024-09-01,146.38
CUST-00490,UK,2024-04-08,158.99
CUST-00490,UK,2024-01-26,251.68
CUST-00490,UK,2024-04-24,105.53
CUST-00490,UK,2024-03-19,160.22
CUST-00490,UK,2024-06-09,70.8
CUST-00490,UK,2024-06-07,243.92
CUST-00490,UK,2024-09-13,207.44
CUST-00491,UK,2024-08-29,95.69
CUST-00491,UK,2024-07-28,177.65
CUST-00491,UK,2024-07-18,158.31
CUST-00491,UK,2024-08-31,98.05
CUST-00491,UK,2024-02-24,148.63
CUST-00491,UK,2024-08-13,96.95
CUST-00491,UK,2024-05-15,113.43
CUST-00491,UK,2024-10-25,7.66
CUST-00491,UK,2024-03-25,136.8
CUST-00492,UK,2024-05-14,256.88
CUST-00492,UK,2024-09-24,139.53
CUST-00492,UK,2024-04-18,295.29
CUST-00492,UK,2024-08-22,210.75
CUST-00492,UK,2024-06-21,188.92
CUST-00492,UK,2024-02-22,295.02
CUST-00492,UK,2024-06-10,331.64
CUST-00492,UK,2024-10-29,356.95
CUST-00492,UK,2024-04-21,601.72
CUST-00492,UK,2024-06-16,391.67
CUST-00492,UK,2024-05-28,308.75
CUST-00493,UK,2024-05-01,115.11
CUST-00493,UK,2024-04-19,140.94
CUST-00493,UK,2024-04-27,137.61
CUST-00493,UK,2024-08-26,5.0
CUST-00493,UK,2024-07-04,90.75
CUST-00493,UK,2024-07-20,127.42
CUST-00493,UK,2024-03-30,100.3
CUST-00493,UK,2024-02-11,94.32
CUST-00493,UK,2024-01-29,145.85
CUST-00494,France,2024-06-19,89.7
CUST-00494,France,2024-02-28,89.17
CUST-00495,UK,2024-03-23,31.81
CUST-00496,Belgium,2024-08-18,225.05
CUST-00496,Belgium,2024-02-08,229.32
CUST-00496,Belgium,2024-07-11,399.3
CUST-00496,Belgium,2024-02-13,179.37
CUST-00496,Belgium,2024-09-22,148.99
CUST-00496,Belgium,2024-04-16,169.13
CUST-00496,Belgium,2024-03-22,319.74
CUST-00496,Belgium,2024-05-05,430.43
CUST-00496,Belgium,2024-05-20,287.12
CUST-00496,Belgium,2024-06-07,331.88
CUST-00496,Belgium,2024-03-28,222.93
CUST-00496,Belgium,2024-11-09,296.31
CUST-00497,UK,2024-04-16,121.03
CUST-00497,UK,2024-01-30,127.16
CUST-00497,UK,2024-03-18,131.47
CUST-00497,UK,2024-03-12,68.37
CUST-00497,UK,2024-05-20,65.4
CUST-00497,UK,2024-02-18,174.58
CUST-00498,Belgium,2024-07-31,296.46
CUST-00498,Belgium,2024-09-15,267.04
CUST-00498,Belgium,2024-08-28,315.67
CUST-00499,Germany,2024-12-08,314.73
CUST-00499,Germany,2024-07-09,233.88
CUST-00499,Germany,2024-04-15,169.76
CUST-00499,Germany,2024-06-26,226.91
CUST-00499,Germany,2024-11-28,257.12
CUST-00499,Germany,2024-04-01,211.46
CUST-00499,Germany,2024-05-13,263.82
CUST-00499,Germany,2024-05-15,251.43
CUST-00499,Germany,2024-09-19,330.77
CUST-00500,Netherlands,2024-08-24,332.82
CUST-00500,Netherlands,2024-09-21,474.97
CUST-00500,Netherlands,2024-02-26,929.4
CUST-00500,Netherlands,2024-08-20,457.65
CUST-00500,Netherlands,2024-05-13,1095.29
CUST-00500,Netherlands,2024-07-07,800.73
CUST-00500,Netherlands,2024-05-10,681.45
CUST-00500,Netherlands,2024-10-04,1098.29
CUST-00500,Netherlands,2024-03-29,737.27
CUST-00500,Netherlands,2024-03-27,440.22
CUST-00500,Netherlands,2024-05-23,534.13
CUST-00500,Netherlands,2024-12-11,527.1
CUST-00500,Netherlands,2024-07-29,527.73
CUST-00500,Netherlands,2024-10-14,223.58
CUST-00500,Netherlands,2024-05-04,882.53
CUST-00500,Netherlands,2024-04-09,1173.31
CUST-00500,Netherlands,2024-04-01,384.45
CUST-00500,Netherlands,2024-12-03,1068.51
CUST-00500,Netherlands,2024-07-11,697.12
CUST-00500,Netherlands,2024-08-20,1043.24
CUST-00500,Netherlands,2024-08-16,797.57
CUST-00500,Netherlands,2024-07-07,745.96
CUST-00500,Netherlands,2024-09-19,555.32
CUST-00500,Netherlands,2024-08-14,1109.01
CUST-00500,Netherlands,2024-09-19,845.23
CUST-00500,Netherlands,2024-07-31,696.96
CUST-00500,Netherlands,2024-11-19,612.77
CUST-00500,Netherlands,2024-10-27,632.86
CUST-00500,Netherlands,2024-08-18,465.76
CUST-00500,Netherlands,2024-08-27,237.77
CUST-00500,Netherlands,2024-10-24,772.94
CUST-00500,Netherlands,2024-06-12,589.44
CUST-00500,Netherlands,2024-05-27,1003.39
CUST-00500,Netherlands,2024-11-12,778.27
CUST-00500,Netherlands,2024-12-05,474.33
CUST-00500,Netherlands,2024-04-12,549.56
CUST-00500,Netherlands,2024-03-02,539.76
CUST-00500,Netherlands,2024-05-13,230.02
CUST-00500,Netherlands,2024-10-07,383.99
CUST-00500,Netherlands,2024-12-05,515.07
CUST-00500,Netherlands,2024-05-15,457.64
CUST-00500,Netherlands,2024-06-20,541.06
CUST-00500,Netherlands,2024-04-20,467.71
CUST-00500,Netherlands,2024-03-25,814.28
CUST-00500,Netherlands,2024-10-23,257.47
CUST-00500,Netherlands,2024-07-05,819.78
CUST-00501,UK,2024-06-12,522.73
CUST-00501,UK,2024-02-27,680.63
CUST-00501,UK,2024-07-09,240.33
CUST-00501,UK,2024-06-20,381.29
CUST-00501,UK,2024-09-05,767.17
CUST-00501,UK,2024-07-25,286.28
CUST-00501,UK,2024-09-14,495.09
CUST-00501,UK,2024-07-07,630.39
CUST-00501,UK,2024-04-09,211.85
CUST-00501,UK,2024-07-04,618.16
CUST-00501,UK,2024-10-12,596.97
CUST-00501,UK,2024-05-20,702.1
CUST-00501,UK,2024-07-01,639.9
CUST-00501,UK,2024-03-24,815.6
CUST-00501,UK,2024-03-16,816.32
CUST-00501,UK,2024-04-01,585.49
CUST-00501,UK,2024-10-03,672.65
CUST-00501,UK,2024-09-19,497.36
CUST-00501,UK,2024-07-27,490.23
CUST-00501,UK,2024-05-13,447.15
CUST-00501,UK,2024-05-24,670.43
CUST-00501,UK,2024-08-24,657.07
CUST-00501,UK,2024-04-10,538.24
CUST-00501,UK,2024-11-24,380.63
CUST-00501,UK,2024-11-16,740.1
CUST-00501,UK,2024-08-12,840.21
CUST-00501,UK,2024-08-25,763.14
CUST-00501,UK,2024-07-25,556.25
CUST-00501,UK,2024-02-27,494.95
CUST-00501,UK,2024-06-28,517.35
CUST-00501,UK,2024-03-22,515.56
CUST-00502,Germany,2024-09-21,101.99
CUST-00502,Germany,2024-02-11,184.43
CUST-00502,Germany,2024-06-27,158.11
CUST-00502,Germany,2024-03-13,130.26
CUST-00502,Germany,2024-08-18,114.52
CUST-00502,Germany,2024-07-18,148.25
CUST-00502,Germany,2024-03-20,92.23
CUST-00502,Germany,2024-04-23,100.96
CUST-00502,Germany,2024-07-05,86.09
CUST-00502,Germany,2024-10-16,103.88
CUST-00502,Germany,2024-10-18,162.42
CUST-00502,Germany,2024-07-10,179.78
CUST-00502,Germany,2024-07-10,134.64
CUST-00502,Germany,2024-02-17,167.43
CUST-00503,Spain,2024-07-09,327.85
CUST-00503,Spain,2024-07-09,274.31
CUST-00503,Spain,2024-06-22,360.11
CUST-00503,Spain,2024-06-09,216.92
CUST-00503,Spain,2024-06-24,190.98
CUST-00503,Spain,2024-10-09,220.93
CUST-00503,Spain,2024-04-30,288.51
CUST-00503,Spain,2024-10-22,231.34
CUST-00503,Spain,2024-02-12,168.64
CUST-00503,Spain,2024-06-13,171.22
CUST-00503,Spain,2024-07-23,194.17
CUST-00503,Spain,2024-07-15,159.59
CUST-00504,UK,2023-10-22,190.47
CUST-00504,UK,2024-04-02,146.23
CUST-00504,UK,2023-10-06,179.48
CUST-00505,UK,2024-03-07,181.15
CUST-00505,UK,2024-03-09,445.59
CUST-00505,UK,2024-05-18,213.09
CUST-00505,UK,2024-03-15,299.54
CUST-00505,UK,2024-10-03,101.46
CUST-00505,UK,2024-09-10,337.19
CUST-00505,UK,2024-08-01,357.26
CUST-00505,UK,2024-11-17,361.22
CUST-00505,UK,2024-10-20,281.98
CUST-00505,UK,2024-11-19,426.62
CUST-00505,UK,2024-05-25,237.53
CUST-00505,UK,2024-10-26,410.6
CUST-00505,UK,2024-08-24,261.64
CUST-00505,UK,2024-03-30,234.91
CUST-00505,UK,2024-06-23,208.78
CUST-00505,UK,2024-02-28,390.76
CUST-00505,UK,2024-06-17,258.78
CUST-00505,UK,2024-05-06,269.54
CUST-00505,UK,2024-03-26,306.73
CUST-00505,UK,2024-10-10,324.61
CUST-00505,UK,2024-07-24,217.46
CUST-00505,UK,2024-06-09,328.13
CUST-00505,UK,2024-08-14,355.97
CUST-00505,UK,2024-04-17,372.46
CUST-00505,UK,2024-08-07,284.48
CUST-00505,UK,2024-03-13,331.31
CUST-00505,UK,2024-09-22,324.6
CUST-00506,Netherlands,2024-01-12,128.04
CUST-00506,Netherlands,2024-03-06,151.31
CUST-00506,Netherlands,2023-11-28,146.13
CUST-00507,UK,2024-09-12,198.58
CUST-00507,UK,2024-06-05,256.54
CUST-00507,UK,2024-05-06,206.84
CUST-00507,UK,2024-11-02,208.83
CUST-00507,UK,2024-06-21,279.94
CUST-00507,UK,2024-08-04,256.48
CUST-00507,UK,2024-03-13,193.91
CUST-00507,UK,2024-02-26,293.71
CUST-00507,UK,2024-08-19,190.02
CUST-00507,UK,2024-06-13,130.74
CUST-00507,UK,2024-03-26,173.37
CUST-00507,UK,2024-02-22,159.52
CUST-00507,UK,2024-07-03,210.47
CUST-00507,UK,2024-09-29,124.92
CUST-00508,UK,2024-01-18,70.95
CUST-00508,UK,2023-11-07,59.24
CUST-00509,UK,2024-07-04,394.52
CUST-00509,UK,2024-04-06,270.38
CUST-00509,UK,2024-07-28,258.45
CUST-00509,UK,2024-08-07,334.88
CUST-00509,UK,2024-03-28,528.97
CUST-00509,UK,2024-08-21,350.34
CUST-00509,UK,2024-08-20,307.76
CUST-00509,UK,2024-05-06,303.91
CUST-00509,UK,2024-11-17,388.96
CUST-00509,UK,2024-03-27,227.4
CUST-00509,UK,2024-08-26,187.65
CUST-00509,UK,2024-08-23,233.5
CUST-00509,UK,2024-08-24,268.28
CUST-00509,UK,2024-09-05,260.75
CUST-00509,UK,2024-03-18,271.4
CUST-00509,UK,2024-05-20,206.56
CUST-00509,UK,2024-10-19,138.85
CUST-00509,UK,2024-08-03,375.42
CUST-00509,UK,2024-06-30,320.32
CUST-00509,UK,2024-07-04,278.21
CUST-00509,UK,2024-04-04,448.37
CUST-00509,UK,2024-10-13,331.33
CUST-00509,UK,2024-05-23,298.06
CUST-00509,UK,2024-07-18,206.28
CUST-00510,UK,2024-01-05,78.77
CUST-00510,UK,2024-05-13,192.43
CUST-00510,UK,2024-07-05,132.83
CUST-00510,UK,2024-01-19,109.52
CUST-00511,UK,2023-07-30,110.87
CUST-00511,UK,2023-10-03,98.34
CUST-00512,Netherlands,2024-02-26,240.33
CUST-00512,Netherlands,2024-01-14,210.03
CUST-00512,Netherlands,2023-12-17,219.16
CUST-00512,Netherlands,2024-01-19,115.57
CUST-00512,Netherlands,2023-12-03,235.83
CUST-00512,Netherlands,2024-02-06,170.62
CUST-00513,UK,2024-10-02,80.83
CUST-00513,UK,2024-08-09,48.17
CUST-00514,UK,2023-09-11,49.75
CUST-00514,UK,2023-06-16,69.96
CUST-00515,UK,2024-09-01,287.93
CUST-00515,UK,2024-04-15,340.59
CUST-00515,UK,2024-09-27,405.43
CUST-00515,UK,2024-05-13,394.29
CUST-00515,UK,2024-11-13,266.79
CUST-00515,UK,2024-10-10,421.44
CUST-00515,UK,2024-06-05,265.08
CUST-00515,UK,2024-06-22,303.97
CUST-00515,UK,2024-05-06,396.66
CUST-00515,UK,2024-04-15,330.56
CUST-00515,UK,2024-09-20,265.25
CUST-00515,UK,2024-03-01,364.15
CUST-00515,UK,2024-02-24,501.13
CUST-00515,UK,2024-07-07,224.35
CUST-00516,Germany,2024-05-17,98.04
CUST-00516,Germany,2024-08-14,120.03
CUST-00516,Germany,2024-04-03,134.43
CUST-00516,Germany,2024-07-04,169.2
CUST-00517,Netherlands,2024-10-19,96.72
CUST-00517,Netherlands,2024-06-21,137.87
CUST-00517,Netherlands,2024-10-13,205.69
CUST-00517,Netherlands,2024-07-12,191.4
CUST-00517,Netherlands,2024-09-11,211.6
CUST-00517,Netherlands,2024-11-08,261.49
CUST-00517,Netherlands,2024-05-15,206.34
CUST-00517,Netherlands,2024-05-08,180.1
CUST-00517,Netherlands,2024-11-08,176.63
CUST-00517,Netherlands,2024-08-29,43.46
CUST-00517,Netherlands,2024-06-30,197.03
CUST-00517,Netherlands,2024-02-14,148.53
CUST-00517,Netherlands,2024-10-02,90.94
CUST-00517,Netherlands,2024-02-10,268.54
CUST-00518,UK,2024-10-09,167.96
CUST-00518,UK,2024-08-12,68.0
CUST-00518,UK,2024-06-04,66.71
CUST-00518,UK,2024-02-22,174.43
CUST-00518,UK,2024-04-30,123.27
CUST-00518,UK,2024-05-23,142.65
CUST-00518,UK,2024-08-15,161.97
CUST-00518,UK,2024-03-12,99.69
CUST-00518,UK,2024-06-07,119.19
CUST-00518,UK,2024-03-22,69.43
CUST-00519,Germany,2024-11-28,146.23
CUST-00519,Germany,2024-05-19,103.14
CUST-00519,Germany,2024-06-13,17.16
CUST-00519,Germany,2024-06-25,96.07
CUST-00519,Germany,2024-06-12,99.01
CUST-00519,Germany,2024-05-06,133.07
CUST-00520,France,2024-10-25,149.95
CUST-00520,France,2024-08-31,190.05
CUST-00521,Germany,2024-07-30,349.64
CUST-00521,Germany,2024-02-11,221.01
CUST-00521,Germany,2024-10-17,172.15
CUST-00521,Germany,2024-10-28,304.21
CUST-00521,Germany,2024-07-04,239.24
CUST-00521,Germany,2024-06-29,328.71
CUST-00521,Germany,2024-11-01,200.88
CUST-00521,Germany,2024-03-29,173.96
CUST-00522,UK,2024-07-07,94.07
CUST-00522,UK,2024-05-23,87.99
CUST-00522,UK,2024-05-30,94.58
CUST-00522,UK,2024-04-02,121.29
CUST-00522,UK,2024-01-11,34.12
CUST-00523,UK,2023-09-21,39.18
CUST-00523,UK,2023-10-09,25.35
CUST-00523,UK,2024-01-17,30.25
CUST-00524,Belgium,2024-07-20,396.47
CUST-00524,Belgium,2024-05-05,385.9
CUST-00524,Belgium,2024-08-31,280.52
CUST-00524,Belgium,2024-07-16,249.42
CUST-00524,Belgium,2024-07-06,227.61
CUST-00524,Belgium,2024-08-11,205.51
CUST-00524,Belgium,2024-06-08,315.69
CUST-00525,UK,2023-12-05,164.68
CUST-00525,UK,2023-10-27,288.36
CUST-00525,UK,2024-01-08,292.32
CUST-00525,UK,2023-12-07,233.51
CUST-00525,UK,2024-06-03,135.58
CUST-00525,UK,2024-03-23,112.35
CUST-00525,UK,2024-03-16,125.32
CUST-00526,France,2023-07-29,103.06
CUST-00526,France,2023-11-23,86.08
CUST-00527,UK,2023-07-02,24.74
CUST-00527,UK,2023-07-01,63.0
CUST-00528,UK,2023-07-19,39.33
CUST-00529,UK,2023-12-06,100.36
CUST-00530,Spain,2024-10-09,239.34
CUST-00530,Spain,2024-07-31,230.03
CUST-00530,Spain,2024-08-04,376.96
CUST-00530,Spain,2024-11-02,317.84
CUST-00530,Spain,2024-09-28,176.38
CUST-00530,Spain,2024-08-04,267.74
CUST-00530,Spain,2024-04-27,385.89
CUST-00531,France,2024-03-16,291.34
CUST-00531,France,2024-06-15,184.84
CUST-00531,France,2024-11-10,131.03
CUST-00531,France,2024-02-15,208.59
CUST-00531,France,2024-04-01,101.9
CUST-00531,France,2024-05-06,100.03
CUST-00531,France,2024-09-24,129.94
CUST-00531,France,2024-06-11,205.94
CUST-00531,France,2024-03-08,123.59
CUST-00531,France,2024-11-11,180.77
CUST-00531,France,2024-03-29,238.76
CUST-00531,France,2024-03-30,187.73
CUST-00531,France,2024-11-29,178.5
CUST-00531,France,2024-03-10,166.99
CUST-00532,UK,2024-06-04,268.3
CUST-00532,UK,2024-11-08,277.57
CUST-00532,UK,2024-05-17,478.78
CUST-00532,UK,2024-03-22,482.88
CUST-00532,UK,2024-09-17,356.29
CUST-00532,UK,2024-05-26,156.68
CUST-00532,UK,2024-05-16,371.04
CUST-00533,UK,2024-03-11,497.98
CUST-00533,UK,2024-07-05,452.68
CUST-00533,UK,2024-02-18,291.92
CUST-00533,UK,2024-06-05,227.75
CUST-00533,UK,2024-03-31,792.82
CUST-00533,UK,2024-07-23,729.33
CUST-00533,UK,2024-09-24,212.52
CUST-00533,UK,2024-10-28,646.52
CUST-00533,UK,2024-09-24,737.94
CUST-00533,UK,2024-06-29,572.39
CUST-00533,UK,2024-10-19,619.97
CUST-00533,UK,2024-03-29,765.86
CUST-00533,UK,2024-03-23,783.41
CUST-00533,UK,2024-06-28,502.35
CUST-00533,UK,2024-04-17,386.91
CUST-00533,UK,2024-07-18,397.97
CUST-00533,UK,2024-05-26,781.94
CUST-00533,UK,2024-07-29,486.89
CUST-00533,UK,2024-06-12,508.18
CUST-00533,UK,2024-11-26,688.04
CUST-00533,UK,2024-09-08,555.68
CUST-00533,UK,2024-10-11,471.32
CUST-00533,UK,2024-08-22,673.22
CUST-00534,Germany,2023-08-30,35.89
CUST-00534,Germany,2023-11-11,36.22
CUST-00535,Netherlands,2024-04-10,178.22
CUST-00535,Netherlands,2024-04-22,108.39
CUST-00535,Netherlands,2024-09-01,405.54
CUST-00535,Netherlands,2024-03-14,401.4
CUST-00535,Netherlands,2024-10-02,251.13
CUST-00535,Netherlands,2024-09-24,235.43
CUST-00536,UK,2024-07-31,293.3
CUST-00536,UK,2024-05-19,170.34
CUST-00536,UK,2024-05-26,303.82
CUST-00536,UK,2024-06-23,244.87
CUST-00536,UK,2024-02-22,233.93
CUST-00536,UK,2024-08-17,198.76
CUST-00537,UK,2024-02-25,401.84
CUST-00537,UK,2024-07-20,218.86
CUST-00537,UK,2024-02-27,326.13
CUST-00537,UK,2024-09-12,247.2
CUST-00537,UK,2024-03-01,342.44
CUST-00537,UK,2024-11-06,312.39
CUST-00537,UK,2024-05-21,296.4
CUST-00537,UK,2024-09-12,271.71
CUST-00537,UK,2024-09-29,248.27
CUST-00537,UK,2024-06-28,311.77
CUST-00537,UK,2024-11-07,284.89
CUST-00537,UK,2024-06-19,238.65
CUST-00538,UK,2024-01-04,148.79
CUST-00538,UK,2024-03-16,232.13
CUST-00538,UK,2024-03-14,125.99
CUST-00538,UK,2024-05-17,232.08
CUST-00538,UK,2024-08-13,171.11
CUST-00538,UK,2024-03-21,206.74
CUST-00539,UK,2024-08-28,117.71
CUST-00539,UK,2024-01-24,251.35
CUST-00539,UK,2024-10-08,269.78
CUST-00539,UK,2024-09-30,57.55
CUST-00539,UK,2024-07-01,161.5
